molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL102301,COc1cc2ncnc(N3CCN(/C(S)=N\Cc4ccc5c(c4)OCO5)CC3)c2cc1OC,14900.0,inactive,467.55100000000033,2.9837000000000016,1.0,8.0,4.826813731587726
CHEMBL102346,COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Oc5ccccc5)cc4)CC3)c2cc1OC,230.0,active,485.54400000000027,4.7934000000000045,1.0,7.0,6.638272163982407
CHEMBL103667,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,30000.0,inactive,527.6690000000006,5.986420000000005,2.0,6.0,4.522878745280337
CHEMBL104067,COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(C(C)C)cc4)CC3)c2cc1OC,50.0,active,435.52800000000025,4.124500000000004,1.0,6.0,7.301029995663981
CHEMBL106966,COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)c2cc1OC,19700.0,inactive,418.4570000000002,2.8727800000000014,1.0,7.0,4.705533773838407
CHEMBL107599,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1C,200.0,active,576.7420000000002,5.423000000000005,1.0,8.0,6.698970004336019
CHEMBL1077291,O=C1Nc2ccc(F)cc2/C1=C1/Nc2ccccc2/C1=N\O,15.0,active,295.273,2.7929000000000004,3.0,4.0,7.823908740944319
CHEMBL1083839,O=C1Nc2ccc(OC(F)(F)F)cc2/C1=C1/Nc2ccccc2/C1=N\O,10000.0,inactive,361.279,3.5524000000000022,3.0,5.0,5.0
CHEMBL1084450,O=C(Nc1cccc(-n2ccc3c(NC(=O)c4ccccc4)nccc32)c1)c1ccc(N2CCOCC2)c(C(F)(F)F)c1,96.0,active,585.5860000000005,6.385500000000004,2.0,6.0,7.017728766960432
CHEMBL1085921,CC(=O)N1/C(=C2\C(=O)Nc3ccccc32)C(=O)c2ccccc21,10000.0,inactive,304.305,2.5992000000000006,1.0,3.0,5.0
CHEMBL1086983,O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C1/Nc2ccc(Br)cc2/C1=N/O,10000.0,inactive,401.17600000000004,3.3245000000000013,3.0,6.0,5.0
CHEMBL1093099,Nc1nc(N)c2c(n1)[nH]c1cccc(Sc3ccccc3)c12,41200.0,inactive,307.38200000000006,3.426700000000001,3.0,5.0,4.3851027839668655
CHEMBL1093100,Cc1ccc(Sc2cccc3[nH]c4nc(N)nc(N)c4c23)cc1,39600.0,inactive,321.4090000000001,3.73512,3.0,5.0,4.402304814074488
CHEMBL1095374,Cc1cc(C)c2c(c1)/C(=C1/Nc3ccccc3/C1=N\O)C(=O)N2,952.0,active,305.33700000000005,3.270640000000001,3.0,4.0,6.021363051615526
CHEMBL1095686,Cc1cc(Cl)cc2c1NC(=O)/C2=C1\Nc2ccccc2\C1=N/O,10000.0,inactive,325.75500000000005,3.6156200000000007,3.0,4.0,5.0
CHEMBL1095687,O=C1Nc2ccc(S(=O)(=O)[O-])cc2/C1=C1/Nc2ccccc2/C1=N\O.[Na+],9.0,active,379.32900000000006,-1.4380999999999993,3.0,7.0,8.045757490560675
CHEMBL1095873,O=C(Nc1ccc(F)cc1F)c1cccnc1Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,120.0,active,475.4300000000002,6.163400000000003,3.0,5.0,6.920818753952375
CHEMBL1097359,Cc1ccc2c(c1)/C(=C1/Nc3ccccc3/C1=N\O)C(=O)N2,28.0,active,291.31000000000006,2.9622200000000003,3.0,4.0,7.552841968657781
CHEMBL111433,Cc1ccc2[nH]c(O)c(C3=Nc4ccccc4C3=O)c2c1,209.0,active,276.295,3.4990200000000007,2.0,3.0,6.679853713888946
CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,10000.0,inactive,254.24099999999999,2.8712000000000013,2.0,4.0,5.0
CHEMBL1172410,COc1ccc(NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]ccc2-c2ccc(C(=O)O)s2)cc1,17.3,active,500.53600000000023,5.586700000000003,5.0,5.0,7.761953896871205
CHEMBL1172420,Cc1ccc(NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(C(=O)O)c2C)cc1,7.3,active,430.4640000000002,4.774860000000002,5.0,3.0,8.136677139879543
CHEMBL1172421,Cc1[nH]c(/C=C2\C(=O)Nc3cc(NC(=O)Nc4ccc(Cl)cc4)ccc32)c(C)c1C(=O)O,97.8,active,450.8820000000002,5.119840000000003,5.0,3.0,7.009661145212399
CHEMBL1172422,Cc1[nH]c(/C=C2\C(=O)Nc3cc(NC(=O)Nc4ccccc4)ccc32)c(C)c1CC(=O)O,51.2,active,430.4640000000002,4.395340000000002,5.0,3.0,7.29073003902417
CHEMBL1172814,COc1ccc(NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)cc1OC,1.2,active,404.42600000000016,4.168600000000001,4.0,4.0,8.920818753952375
CHEMBL1172815,Cc1ccc(NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)cc1,0.9,active,358.40100000000007,4.4598200000000014,4.0,2.0,9.045757490560675
CHEMBL1172837,O=C(Nc1ccc(-c2ccccc2)cc1)Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1,0.7,active,420.47200000000015,5.818400000000003,4.0,2.0,9.154901959985743
CHEMBL1172838,O=C(Nc1ccc(-c2ccc3ccccc3c2)cc1)Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1,1.5,active,470.53200000000015,6.971600000000004,4.0,2.0,8.823908740944319
CHEMBL1172886,O=C(Nc1ccc(Cl)cc1)Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1,1.9,active,378.8190000000001,4.804800000000002,4.0,2.0,8.721246399047171
CHEMBL1172887,O=C(Nc1ccc(Oc2ccccc2)cc1)Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1,0.8,active,436.4710000000002,5.943700000000003,4.0,3.0,9.096910013008056
CHEMBL1173107,Cc1[nH]c(/C=C2\C(=O)Nc3cc(NC(=O)Nc4ccccc4)ccc32)c(C)c1C(=O)O,0.2,active,416.4370000000002,4.466440000000002,5.0,3.0,9.698970004336019
CHEMBL1173149,COc1ccc(NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)cc1,1.4,active,374.4000000000001,4.160000000000001,4.0,3.0,8.853871964321762
CHEMBL1173150,COc1ccc(NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(CC(=O)O)c2C)cc1,4.0,active,460.4900000000003,4.403940000000002,5.0,4.0,8.397940008672037
CHEMBL1173174,COc1ccc(NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(C(=O)O)c2C)cc1,14.9,active,446.46300000000025,4.475040000000003,5.0,4.0,7.826813731587726
CHEMBL1173243,Cc1cc(C(=O)O)[nH]c1/C=C1\C(=O)Nc2cc(NC(=O)Nc3ccc(Cl)cc3)ccc21,1000.0,active,436.8550000000002,4.811420000000002,5.0,3.0,6.0
CHEMBL1173244,COc1ccc(NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2ccc(C(=O)O)[nH]2)cc1,1000.0,active,418.40900000000016,3.858200000000001,5.0,4.0,6.0
CHEMBL1173411,COc1ccc(NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(C(=O)O)c2C)cc1,0.5,active,432.4360000000002,4.166620000000002,5.0,4.0,9.301029995663981
CHEMBL1173482,O=C(Nc1ccccc1)Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1,6.15,active,344.374,4.1514000000000015,4.0,2.0,8.211124884224583
CHEMBL1173541,COc1ccc(NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(CCC(=O)O)c2C)cc1,2.7,active,474.51700000000034,4.7940400000000025,5.0,4.0,8.568636235841012
CHEMBL1173542,Cc1cc(C(=O)O)[nH]c1/C=C1\C(=O)Nc2cc(NC(=O)Nc3ccccc3)ccc21,1000.0,active,402.41000000000014,4.158020000000001,5.0,3.0,6.0
CHEMBL1215346,CN(C)CCCc1c(/C=C2\C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2,1000.0,active,518.6390000000002,4.321400000000003,3.0,5.0,6.0
CHEMBL1230165,O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12,55.0,active,349.7770000000001,4.878200000000002,2.0,4.0,7.259637310505756
CHEMBL1230607,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,10000.0,inactive,361.4900000000002,2.3134000000000006,2.0,4.0,5.0
CHEMBL124035,COCCOc1cc2ncnc(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)c2cc1OC,450.0,active,495.58000000000027,3.8049000000000035,1.0,8.0,6.346787486224656
CHEMBL1240703,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,255.0,active,586.6480000000004,5.3977000000000075,2.0,7.0,6.5934598195660445
CHEMBL1242995,CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)s1,16.0,active,395.5360000000002,3.493520000000002,3.0,8.0,7.795880017344075
CHEMBL124660,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,141.9,active,562.7150000000001,5.034500000000005,1.0,8.0,6.848017604542526
CHEMBL1255603,Cc1cc(/C=C2/C(=O)Nc3cc(F)ccc32)c2ccccc(OCCCN(C)C)c1-2,742.0,active,404.48500000000024,5.0621200000000055,1.0,3.0,6.129596094720973
CHEMBL1257444,Cc1cc(/C=C2\C(=O)Nc3ccc(F)cc32)c2ccccc(OCCN3CCOCC3)c1-2,19.0,active,432.49500000000035,4.442620000000004,1.0,4.0,7.721246399047171
CHEMBL1257560,O=C1Nc2ccccc2C1=Cc1ccc2cccccc1-2,470.0,active,271.319,4.284100000000002,1.0,1.0,6.327902142064283
CHEMBL1257561,O=C1Nc2ccc(F)cc2/C1=C/c1ccc2cccccc1-2,1000.0,active,289.309,4.423200000000002,1.0,1.0,6.0
CHEMBL1257562,O=C1Nc2ccc(Br)cc2/C1=C\c1ccc2cccccc1-2,1000.0,active,350.21500000000003,5.046600000000003,1.0,1.0,6.0
CHEMBL1257681,O=C1Nc2ccc(Br)cc2/C1=C/c1ccc2cccccc1-2,1000.0,active,350.21500000000003,5.046600000000003,1.0,1.0,6.0
CHEMBL1257682,Cc1ccc2c(c1)/C(=C/c1ccc3cccccc1-3)C(=O)N2,1000.0,active,285.346,4.592520000000004,1.0,1.0,6.0
CHEMBL1257683,Cc1cc(/C=C2/C(=O)Nc3ccccc32)c2cccccc1-2,1000.0,active,285.34600000000006,4.592520000000003,1.0,1.0,6.0
CHEMBL1257803,Cc1cc(/C=C2\C(=O)Nc3ccccc32)c2cccccc1-2,1000.0,active,285.34600000000006,4.592520000000003,1.0,1.0,6.0
CHEMBL1257804,Cc1cc(/C=C2/C(=O)Nc3ccc(F)cc32)c2cccccc1-2,60.0,active,303.336,4.731620000000003,1.0,1.0,7.221848749616356
CHEMBL1257805,Cc1cc(/C=C2\C(=O)Nc3ccc(F)cc32)c2cccccc1-2,128.0,active,303.336,4.731620000000003,1.0,1.0,6.892790030352131
CHEMBL1257921,O=C1Nc2ccc(F)cc2/C1=C/c1cc(F)c2cccccc1-2,23.0,active,307.299,4.562300000000003,1.0,1.0,7.638272163982407
CHEMBL1257922,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1ccc3cccccc1-3)C(=O)N2,1000.0,active,378.4530000000001,3.5344000000000015,1.0,3.0,6.0
CHEMBL1258031,Cc1cc(/C=C2\C(=O)Nc3ccc(F)cc32)c2ccccc(OCCCN3CCOCC3)c1-2,224.0,active,446.5220000000004,4.832720000000005,1.0,4.0,6.649751981665837
CHEMBL1258149,Cc1cc(/C=C2/C(=O)Nc3ccc(F)cc32)c2ccccc(OCCCN(C)C)c1-2,25.0,active,404.48500000000024,5.0621200000000055,1.0,3.0,7.6020599913279625
CHEMBL1258150,Cc1cc(/C=C2\C(=O)Nc3ccc(F)cc32)c2ccccc(OCCCN(C)C)c1-2,12.0,active,404.48500000000024,5.0621200000000055,1.0,3.0,7.920818753952375
CHEMBL1258264,CCN(CC)CCCOc1ccccc2c(/C=C3/C(=O)Nc4ccc(F)cc43)cc(C)c1-2,30.0,active,432.53900000000016,5.842320000000005,1.0,3.0,7.522878745280337
CHEMBL1258265,CCN(CC)CCCOc1ccccc2c(/C=C3\C(=O)Nc4ccc(F)cc43)cc(C)c1-2,39.0,active,432.53900000000016,5.842320000000005,1.0,3.0,7.4089353929735005
CHEMBL1258377,Cc1cc(/C=C2\C(=O)Nc3ncc(F)cc32)c2ccccc(OCCCN3CCOCC3)c1-2,90.0,active,447.5100000000004,4.227720000000002,1.0,5.0,7.045757490560675
CHEMBL1258489,Cc1cc(/C=C2\C(=O)Nc3ncc(Br)cc32)c2ccccc(OCCCN3CCOCC3)c1-2,86.0,active,508.41600000000045,4.851120000000004,1.0,5.0,7.0655015487564325
CHEMBL1258602,Cc1cc(/C=C2/C(=O)Nc3c(F)cccc32)c2ccccc(OCCCN(C)C)c1-2,177.0,active,404.48500000000024,5.0621200000000055,1.0,3.0,6.752026733638194
CHEMBL1258603,Cc1cc(C=C2C(=O)Nc3ccc(F)cc32)c2ccccc(OCCN3CCC[C@H]3CO)c1-2,78.33333333333333,active,446.52200000000033,4.5671200000000045,2.0,4.0,7.106053392447926
CHEMBL1258710,Cc1cc(/C=C2\C(=O)Nc3ccc(F)cc32)c2ccccc(OCCN3CCC(N(C)C)CC3)c1-2,18.0,active,473.5920000000004,5.1364200000000055,1.0,4.0,7.7447274948966935
CHEMBL1258711,Cc1cc(/C=C2\C(=O)Nc3ccc(F)c(F)c32)c2ccccc(OCCCN(C)C)c1-2,5.0,active,422.47500000000025,5.2012200000000055,1.0,3.0,8.301029995663981
CHEMBL1258830,CCN(CC)CCCOc1ccccc2c(/C=C3\C(=O)Nc4ccc(F)c(F)c43)cc(C)c1-2,14.0,active,450.52900000000017,5.981420000000005,1.0,3.0,7.853871964321762
CHEMBL1258831,Cc1cc(/C=C2\C(=O)Nc3ccc(F)c(F)c32)c2ccccc(OCCCN3CCOCC3)c1-2,12.0,active,464.5120000000004,4.9718200000000055,1.0,4.0,7.920818753952375
CHEMBL1258945,Cc1cc(/C=C2\C(=O)Nc3ccc(F)c(F)c32)c2ccccc(OCCCN3CCCCC3)c1-2,17.0,active,462.5400000000004,6.125520000000006,1.0,3.0,7.769551078621726
CHEMBL125898,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCOCC1,70.0,active,564.6870000000002,3.8808000000000034,1.0,9.0,7.154901959985743
CHEMBL126077,O=Nc1c(-c2c(O)[nH]c3ccccc23)[nH]c2ccccc12,33.0,active,277.283,4.4197000000000015,3.0,3.0,7.481486060122113
CHEMBL1270230,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccccc1,10000.0,inactive,279.303,1.8197999999999999,3.0,4.0,5.0
CHEMBL1271480,O=c1ccc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)c[nH]1,1.0,active,417.4690000000002,2.4626,1.0,7.0,9.0
CHEMBL1271532,c1cc(-c2cnc3c(-c4cn[nH]c4)cnn3c2)ccc1OCCN1CCOCC1,1.0,active,390.44700000000034,2.4974,1.0,7.0,9.0
CHEMBL1271533,Nc1cc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)ccn1,1.0,active,416.4850000000002,2.751500000000001,1.0,8.0,9.0
CHEMBL1271641,Oc1ccc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)cc1O,1.0,active,432.48000000000025,3.1855000000000016,2.0,8.0,9.0
CHEMBL1271642,NS(=O)(=O)c1ccc(Nc2ncc(-c3ccc(O)c(O)c3)o2)cc1,130.0,active,347.35200000000003,2.1437999999999997,4.0,7.0,6.886056647693163
CHEMBL1271644,Cn1nc(C(N)=O)c2c1-c1nc(Nc3cc(N4CCNCC4)ccc3OC(F)(F)F)ncc1CC2,194.0,active,488.4740000000002,2.1264000000000003,3.0,9.0,6.7121982700697735
CHEMBL1271692,NS(=O)(=O)c1ccc(Nc2ncc(-c3ccc(=O)[nH]c3)o2)cc1,120.0,active,332.341,1.4209,3.0,6.0,6.920818753952375
CHEMBL1276127,O=C1Nc2ccccc2/C1=C1/Nc2ccccc2C1=O,10000.0,inactive,262.268,2.658200000000001,2.0,3.0,5.0
CHEMBL1288582,COc1ccc2cc(-c3n[nH]c4cccnc34)[nH]c2c1,60.0,active,264.288,3.1148,2.0,3.0,7.221848749616356
CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,33.15,active,464.83100000000013,5.549700000000003,3.0,4.0,7.4795164672592085
CHEMBL1448,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,100000.0,inactive,327.12300000000005,3.859500000000001,2.0,4.0,4.0
CHEMBL150894,CC(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,1.6,active,440.54300000000023,4.9165000000000045,2.0,4.0,8.795880017344075
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,830.0,active,286.23900000000003,2.2824000000000004,4.0,6.0,6.080921907623926
CHEMBL1650533,CCN(Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)C(C)(C)CO.Cl,5.0,active,463.01100000000014,3.642520000000003,3.0,9.0,8.301029995663981
CHEMBL1650545,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)(F)C3)ns2)n1.Cl,76.0,active,452.9220000000001,3.890720000000002,2.0,8.0,7.119186407719209
CHEMBL1650551,Cl.[2H]C([2H])(c1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)N1CCC(F)(F)C1,46.0,active,454.93420355600017,3.8907200000000017,2.0,8.0,7.337242168318426
CHEMBL1651523,COc1cc(O)c2c(c1)CCCCCC(=O)/C=C\C[C@H](C)OC2=O,850.0,active,332.3960000000001,3.578000000000003,1.0,5.0,6.070581074285707
CHEMBL1668411,COc1cc(O)c2c(c1)/C=C/C[C@@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,4.9,active,362.37800000000016,1.6001999999999996,3.0,7.0,8.309803919971486
CHEMBL1668412,COc1cc(O)c2c(c1)/C=C/CCCC(=O)C[C@H](Cl)C[C@H](C)OC2=O,34000.0,inactive,366.8410000000001,4.099900000000003,1.0,5.0,4.468521082957745
CHEMBL1668413,COc1cc(O)c2c(c1)CCCCCC(=O)C[C@H](Cl)C[C@H](C)OC2=O,16000.0,inactive,368.8570000000001,4.019300000000003,1.0,5.0,4.795880017344075
CHEMBL1668416,COc1cc(O)c2c(c1)/C=C\CCCC(=O)C[C@H](Cl)C[C@H](C)OC2=O,12000.0,inactive,366.8410000000001,4.099900000000003,1.0,5.0,4.920818753952375
CHEMBL1668418,COc1cc(O)c2c(c1)/C=C/CCCC(=O)/C=C/C[C@H](C)OC2=O,330.0,active,330.3800000000001,3.6586000000000025,1.0,5.0,6.481486060122113
CHEMBL1668419,COc1cc(O)c2c(c1)CCCCCC(=O)/C=C/C[C@H](C)OC2=O,330.0,active,332.3960000000001,3.578000000000003,1.0,5.0,6.481486060122113
CHEMBL1668420,COc1cc(O)c2c(c1)/C=C\CCCC(=O)/C=C/C[C@H](C)OC2=O,590.0,active,330.3800000000001,3.6586000000000025,1.0,5.0,6.229147988357856
CHEMBL1684800,COc1ccc(Cn2ncc(NC(=O)c3cc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)c2N)cc1,1.0,active,572.975,6.399120000000004,4.0,6.0,9.0
CHEMBL1738710,Cc1ccc(C(=O)NCCO)cc1-n1cnc(OCc2ccc(F)cc2F)c(Cl)c1=O,10000.0,inactive,449.8410000000002,2.773620000000001,2.0,6.0,5.0
CHEMBL1738758,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1,510.0,active,532.5270000000003,1.9239000000000006,3.0,10.0,6.292429823902063
CHEMBL174025,O=C1C(c2c(O)[nH]c3ccc([N+](=O)[O-])cc23)=Nc2ccccc21,10000.0,inactive,307.265,3.0988000000000007,2.0,5.0,5.0
CHEMBL1774056,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(C#N)cc2F)n[nH]1,82.0,active,355.3520000000001,3.574700000000001,3.0,6.0,7.086186147616283
CHEMBL1779593,O=C(c1ccco1)N1N=C(c2cccnc2)CC1c1ccccc1O,10000.0,inactive,333.34700000000004,3.371700000000003,1.0,5.0,5.0
CHEMBL1782182,O=C(c1cccc(-n2cccn2)c1)N1N=C(c2cccnc2)CC1c1ccccc1O,10000.0,inactive,409.4490000000001,3.9644000000000035,1.0,6.0,5.0
CHEMBL1782185,O=C(c1ccc(Br)o1)N1N=C(c2cccnc2)CC1c1ccccc1O,10000.0,inactive,412.2430000000001,4.134200000000003,1.0,5.0,5.0
CHEMBL1782186,CCOc1cccc2cc(C(=O)N3N=C(c4cccnc4)CC3c3ccccc3O)oc12,10000.0,inactive,427.46000000000015,4.923600000000004,1.0,6.0,5.0
CHEMBL1782187,O=C(c1ccc[nH]1)N1N=C(c2cccnc2)CC1c1ccccc1O,10000.0,inactive,332.36300000000006,3.106800000000002,2.0,4.0,5.0
CHEMBL1782188,O=C(c1cccs1)N1N=C(c2cccnc2)CC1c1ccccc1O,10000.0,inactive,349.4150000000001,3.8402000000000025,1.0,5.0,5.0
CHEMBL1784637,CNC(=O)c1ncc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(CCO)CC4)c(C(F)(F)F)c3)ccc2C)n1C,4.6,active,582.6270000000003,2.868920000000001,3.0,7.0,8.337242168318426
CHEMBL1793892,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCF)CC4)c2)CC1,216.0,active,534.5180000000003,2.9011000000000022,2.0,9.0,6.665546248849069
CHEMBL1793896,C=Cn1nc(C(N)=O)c2c1-c1nc(Nc3cc(N4CCN(C)CC4)ccc3OC(F)(F)F)ncc1CC2,226.0,active,514.5120000000003,3.0321000000000016,2.0,9.0,6.645891560852599
CHEMBL1807386,CN1CCN(c2ccc(C(=O)Nc3cc(-c4cccc(N)c4)n[nH]3)cc2)CC1,14.0,active,376.4640000000001,2.663000000000001,3.0,5.0,7.853871964321762
CHEMBL1807388,O=C(Nc1cc(-c2cccc(NS(=O)(=O)c3ccccc3)c2)n[nH]1)c1ccc(C(F)(F)F)cc1,1000.0,active,486.4750000000001,5.148600000000003,3.0,4.0,6.0
CHEMBL1807389,O=C(Nc1cc(-c2cccc(NS(=O)(=O)c3ccccc3)c2)n[nH]1)c1cccc(C(F)(F)F)c1,1000.0,active,486.4750000000001,5.148600000000003,3.0,4.0,6.0
CHEMBL1807392,CN1CCN(c2ccc(C(=O)Nc3cc(-c4cccc(NS(=O)(=O)c5ccccc5)c4)n[nH]3)cc2)CC1,12.0,active,516.6270000000001,3.8816000000000024,3.0,6.0,7.920818753952375
CHEMBL1807466,CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(NS(=O)(=O)c5ccccc5)cc4)n[nH]3)cc2)CC1,590.0,active,516.6270000000001,3.8816000000000024,3.0,6.0,6.229147988357856
CHEMBL1807467,CN1CCN(c2ccc(C(=O)Nc3cc(-c4cccc(NS(=O)(=O)c5cccc(Cl)c5)c4)n[nH]3)cc2)CC1,8.0,active,551.072,4.535000000000003,3.0,6.0,8.096910013008056
CHEMBL1807468,CN1CCN(c2ccc(C(=O)Nc3cc(-c4cccc(NS(=O)(=O)c5ccc(Cl)cc5)c4)n[nH]3)cc2)CC1,120.0,active,551.072,4.535000000000002,3.0,6.0,6.920818753952375
CHEMBL1807469,Cc1cccc(S(=O)(=O)Nc2cccc(-c3cc(NC(=O)c4ccc(N5CCN(C)CC5)cc4)[nH]n3)c2)c1,7.0,active,530.6540000000003,4.190020000000003,3.0,6.0,8.154901959985743
CHEMBL1807470,Cc1ccc(S(=O)(=O)Nc2cccc(-c3cc(NC(=O)c4ccc(N5CCN(C)CC5)cc4)[nH]n3)c2)cc1,15.0,active,530.6540000000003,4.190020000000003,3.0,6.0,7.823908740944319
CHEMBL1807471,COc1ccc(S(=O)(=O)Nc2cccc(-c3cc(NC(=O)c4ccc(N5CCN(C)CC5)cc4)[nH]n3)c2)cc1,90.0,active,546.6530000000004,3.8902000000000028,3.0,7.0,7.045757490560675
CHEMBL1807472,CCS(=O)(=O)Nc1cccc(-c2cc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)[nH]n2)c1,360.0,active,468.58300000000025,2.8424000000000014,3.0,6.0,6.443697499232713
CHEMBL1807473,CCCS(=O)(=O)Nc1cccc(-c2cc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)[nH]n2)c1,100.0,active,482.6100000000003,3.2325000000000017,3.0,6.0,7.0
